image,labels
8a5c2ed32fdb6882.jpg,rust
d5612bb74f523432.jpg,frog_eye_leaf_spot
84bc669d3fd30391.jpg,frog_eye_leaf_spot
98c9789dcb90d1b9.jpg,scab
cab5a730a79bc238.jpg,healthy
edf2c4a14663654b.jpg,frog_eye_leaf_spot
98779993c891e48f.jpg,rust
accf95c81a09f92d.jpg,healthy
8bdf70c0803feda1.jpg,rust
00augmented_d0e05a4eb77921f2.jpg,complex
80b6bbe5c17f098a.jpg,complex
a997c01d3ce0e6e6.jpg,frog_eye_leaf_spot
efd0606bca648375.jpg,frog_eye_leaf_spot
fe9e82c25e4624b6.jpg,healthy
e385830ecacd2d9e.jpg,scab
daec7180c12f4b9e.jpg,scab
f4e1c0969c9e365c.jpg,frog_eye_leaf_spot
d69e3e2063e3093b.jpg,rust
00augmented_9cd8737391d5c960.jpg,rust
d4d8689596df6b80.jpg,frog_eye_leaf_spot
d41dd2598a54c9be.jpg,frog_eye_leaf_spot
ccdfb764b0e002ae.jpg,scab
dfc86b180e3ac8f8.jpg,rust
c8d15fc06f6c0774.jpg,complex
a5b63641aa3a65cd.jpg,rust
f1e08b5ada013c7e.jpg,frog_eye_leaf_spot
a0a70f5a72d05eec.jpg,scab
eb901695b1a97a74.jpg,frog_eye_leaf_spot
fa5595896d896496.jpg,scab
00augmented_84e1c1a535afcada.jpg,rust
00augmented_9ee1847585aceba4.jpg,complex
00augmented_80a9db3783f16366.jpg,complex
f4ce88e140c4c7fd.jpg,scab
bc40f9e595320dba.jpg,healthy
92ab722d2beb8711.jpg,complex
af28d6549b10c75b.jpg,healthy
00augmented_a2eb3d1c6010df73.jpg,rust
97f370b0d8d36078.jpg,scab
abda775851b4b502.jpg,healthy
e54b34ad63c253a5.jpg,frog_eye_leaf_spot
00augmented_b1c797ef10acd190.jpg,rust
ee28d6f80bde4017.jpg,rust
00augmented_d846939cc86af475.jpg,complex
fd1f9f34c062a1b0.jpg,rust
81dd8ff118a370c7.jpg,rust
e1181e017f2fe4f1.jpg,complex
88dc1ee9f4258fa2.jpg,healthy
a7a9e3478bc30356.jpg,healthy
00augmented_aa0e969518e15d3f.jpg,rust
85ae9513bb62313d.jpg,rust
f58390dfa8dda484.jpg,complex
c4b02738acfff0e0.jpg,healthy
a56af43d3cb0a296.jpg,rust
c15d3d3ae123c547.jpg,healthy
daf3308ba32d6b22.jpg,healthy
abb452c1279b6696.jpg,scab
a09199e8704aefde.jpg,frog_eye_leaf_spot
f21b4aad83604f4f.jpg,rust
be214a8a97fc512d.jpg,scab
f0a6cfda4bcc1384.jpg,complex
00augmented_9409f44567703b3f.jpg,rust
c0078fdbf2676c42.jpg,frog_eye_leaf_spot
00augmented_a26bd8e27025b3bc.jpg,rust
fda5d2ae5b240d30.jpg,complex
e4e81a68cb56e3b4.jpg,rust
ca6a50c5d2adb8ae.jpg,scab
ae83b6d50dca0c6d.jpg,complex
aca4d6aaca68ca75.jpg,frog_eye_leaf_spot
c7a88059fc6d44ee.jpg,healthy
dccc7085e900c5ff.jpg,scab
eff1831a12399157.jpg,rust
a0bfd2cdc9f40436.jpg,complex
00augmented_d01c2d27b7922757.jpg,complex
899092d636b5b2b7.jpg,frog_eye_leaf_spot
ef8e1fcc38c84585.jpg,rust
00augmented_a5a5cb9c1c597721.jpg,complex
d903386fdb02467b.jpg,rust
00augmented_b1c26f7c656c6324.jpg,complex
a5d392d9536da550.jpg,healthy
00augmented_942d5a2933b7e8d8.jpg,rust
92c5cdb008f73f8a.jpg,complex
fe2fa00f6fa44622.jpg,frog_eye_leaf_spot
f54e5a10f9b347c0.jpg,frog_eye_leaf_spot
f3094e360dec54cd.jpg,complex
89a1c7961b50ff49.jpg,complex
a696c069e7a1da69.jpg,complex
fb3e87407058645f.jpg,scab
f14e904e976d916a.jpg,rust
d014ea850b9f07ef.jpg,healthy
a1959cc092a3fb73.jpg,complex
00augmented_a0b8cdd5d6f94149.jpg,complex
d01e6b6226cc9cf5.jpg,frog_eye_leaf_spot
8acd47e812b173e6.jpg,frog_eye_leaf_spot
e6b79b5a58e4b018.jpg,rust
cbc96e1750a613bc.jpg,complex
00augmented_90b626d6d2e8cfa2.jpg,rust
f07ac3cb2e652075.jpg,scab
833857eaa14738e7.jpg,scab
90c9d320ff056e97.jpg,scab
ebecc004bbaa78c6.jpg,scab
813d9f9036df9688.jpg,frog_eye_leaf_spot
00augmented_f0cfce3a43356524.jpg,complex
a078f2c90d0fbc9e.jpg,scab
eae410878a7a6d3d.jpg,frog_eye_leaf_spot
94c526b29bb94aba.jpg,healthy
00augmented_c0b6cd571cfb021b.jpg,complex
b1b5ba2b48afe1c0.jpg,rust
c5bbe5b687158550.jpg,rust
a836d9969197964b.jpg,scab
b927929ccb4a85e9.jpg,frog_eye_leaf_spot
00augmented_de073bf47280709b.jpg,complex
d1da6378e5c3cc05.jpg,scab
ee1d870a4a5ce8f2.jpg,frog_eye_leaf_spot
b0a3901b244fe3ef.jpg,rust
b8a0078b6c67b1d7.jpg,rust
f0d192c0de25dcf4.jpg,rust
f20aa5a5afa28a97.jpg,rust
d5e8964cd58ba54a.jpg,healthy
00augmented_aa85c5d487d89e56.jpg,rust
00augmented_c0cc3188dcad5fd5.jpg,complex
89a567979824e9d6.jpg,scab
00augmented_cbfa218f81268e8f.jpg,complex
a7a8b60b52ed50b5.jpg,scab
d3ffed601cae0806.jpg,frog_eye_leaf_spot
8f42b47a59c4e9cc.jpg,complex
e4e6b95fca0e1e40.jpg,frog_eye_leaf_spot
f40bc33c1ce6703b.jpg,complex
fc27a90aaf21535a.jpg,scab
8fc03594e33acfb0.jpg,scab
ff9ce05083e01fe2.jpg,scab
80b3a893ed3a2f3c.jpg,scab
cc8f2afc696c7d00.jpg,scab
86b65aaaa464b7b4.jpg,scab
00augmented_95d391d6043792db.jpg,complex
00augmented_f010f28b873a3bd9.jpg,complex
acead4dcca8a48ec.jpg,healthy
ed26d2939cda3185.jpg,frog_eye_leaf_spot
f728e036d729a0ad.jpg,rust
b8a7129a2ff86cc1.jpg,healthy
00augmented_a0b1904bdf25de96.jpg,complex
9ea05e3b8f8a2ad8.jpg,frog_eye_leaf_spot
a86987570f9f6446.jpg,scab
00augmented_b474d0c39eaaad0d.jpg,complex
cec6e50d98e1ace8.jpg,frog_eye_leaf_spot
e5b4da872d968b22.jpg,rust
b962a0a79fa43696.jpg,rust
c3c8e29ccce80f2f.jpg,healthy
8e82b1a51bd11afe.jpg,healthy
8d1b96903c576b35.jpg,complex
f5b0e3c0af8c4b1a.jpg,scab
00augmented_bf8124945878fba9.jpg,rust
bf6cc13e4193e00f.jpg,frog_eye_leaf_spot
a979eae4acb4c498.jpg,rust
d4c4cbeb8131713d.jpg,healthy
a89fc0503e7c29bd.jpg,rust
e274cdb0294fc13d.jpg,rust
00augmented_c8e129af781e7398.jpg,rust
00augmented_be95968a6af92131.jpg,rust
b481c2993d7c7d61.jpg,frog_eye_leaf_spot
e090d7d6cb1829f9.jpg,frog_eye_leaf_spot
e1d3951dc86d0d36.jpg,healthy
aaa1ad85dfde9210.jpg,scab
91b4acd17962678d.jpg,rust
00augmented_94c86f554fbe6901.jpg,complex
d1fe498c6e855616.jpg,frog_eye_leaf_spot
d6b70372f8638b41.jpg,frog_eye_leaf_spot
f28e9b1c9d708d38.jpg,complex
a8c585ead76b9a21.jpg,frog_eye_leaf_spot
f886d282f99a419f.jpg,healthy
b89ebba0292f6265.jpg,frog_eye_leaf_spot
dbe570a2b780cd49.jpg,frog_eye_leaf_spot
e8a18fc05b674f29.jpg,frog_eye_leaf_spot
fb91cb1f1980b42e.jpg,frog_eye_leaf_spot
9c240ccd9afdd296.jpg,rust
da882dcd946bc374.jpg,frog_eye_leaf_spot
c4870fc068dfc0fb.jpg,healthy
f4c3078cda3a89f1.jpg,frog_eye_leaf_spot
926d3ef2654c9638.jpg,rust
00augmented_8f8fe24b80e21cb7.jpg,complex
a8b5c2a2d1cbcd8d.jpg,healthy
8e68163c62dc57d5.jpg,healthy
81bff2bd0a418cd5.jpg,scab
cec8dec98ee02671.jpg,scab
d3a407fa4e23f09c.jpg,complex
b1cfcc3116f6c0e4.jpg,rust
a0a99ce57b4e616c.jpg,rust
ab8091d5e98bc8de.jpg,healthy
dbb623a6b4a6424b.jpg,scab
c74c363ccd9f2514.jpg,rust
00augmented_a1fa72e822bc2997.jpg,rust
85ba78d641bd851e.jpg,scab
fed4966a684d0696.jpg,complex
dbb0748cf2784d46.jpg,scab
dd6c3e9e9308cb48.jpg,scab
00augmented_f2530b803ef4e0de.jpg,complex
00augmented_b0cdd97259636742.jpg,complex
00augmented_cbd63c87339a428d.jpg,rust
80ee3116d267bae3.jpg,complex
a0d6c2fa5a9029fb.jpg,rust
00augmented_bc7388f2070f7236.jpg,complex
d778c4699e783990.jpg,scab
af97c00f07f01e87.jpg,frog_eye_leaf_spot
d7756a439e4dd048.jpg,healthy
00augmented_a9f55623470e9c9a.jpg,rust
d4a73d03c93d453c.jpg,scab
d561cd9815d6c42f.jpg,complex
d8e06f8be4cc8726.jpg,healthy
cf61b53c018e70db.jpg,rust
95f931d079155a65.jpg,scab
d4a437e742ba8d58.jpg,rust
99c5c1e959378933.jpg,frog_eye_leaf_spot
aac0ecdcaca24ee6.jpg,rust
ad8d3d4a9cacf250.jpg,scab
fc45c394cbda3605.jpg,scab
8187ff5f8d687022.jpg,frog_eye_leaf_spot
c1e827c06f84fcce.jpg,frog_eye_leaf_spot
8c4a34369a71ebdc.jpg,scab
d269b2ad70962f92.jpg,scab
9ec47e42fe052729.jpg,rust
cf8d3138b3653352.jpg,frog_eye_leaf_spot
e1e887b508f3326d.jpg,frog_eye_leaf_spot
f5e297c20bca292e.jpg,healthy
c8fc3a6a45273754.jpg,frog_eye_leaf_spot
94e5c9cece4a14b3.jpg,frog_eye_leaf_spot
00augmented_d3bfc1646610eea8.jpg,complex
de0b34699235a9e3.jpg,healthy
a6b1944391edd66a.jpg,healthy
8e90bd50c7bac659.jpg,scab
ee939088387dbca5.jpg,frog_eye_leaf_spot
a3658a948953d65f.jpg,healthy
90bb8dcc6f0c58b9.jpg,rust
ad0d994c5a7868fc.jpg,rust
e068953ecb74c535.jpg,complex
a4829bcdef14c617.jpg,complex
956b589d524c63b5.jpg,rust
add4d5ad8aaac350.jpg,healthy
feb4c15ec94a9544.jpg,rust
fab0d492c93c87f0.jpg,frog_eye_leaf_spot
b2e4f22dc14ebc1c.jpg,rust
e475c8c0b73663b1.jpg,frog_eye_leaf_spot
edc698dfe5b08a08.jpg,frog_eye_leaf_spot
94ccbe902df63a26.jpg,healthy
ae61967c97658835.jpg,rust
e7c0af854e15b4a9.jpg,rust
820f7781cf9be851.jpg,scab
e91f41882c0f3d5f.jpg,healthy
ba5c278629b5ccb1.jpg,rust
ab9f4404197765e3.jpg,frog_eye_leaf_spot
00augmented_b8a24c1fe4398cf6.jpg,rust
d2890735fd04cb3b.jpg,scab
d0d07f003d25757e.jpg,scab
00augmented_c76a2f9e815a45e8.jpg,complex
d6f8a089edf32846.jpg,healthy
d743c127828edcf4.jpg,scab
ebd6720be20d354c.jpg,scab
d0cf98716466b69c.jpg,complex
817c6e35291fa11f.jpg,frog_eye_leaf_spot
d4f3c2d24bcd250e.jpg,healthy
c1c61c8270af577d.jpg,scab
c537c2cd2d92b549.jpg,healthy
95d391d6043792db.jpg,complex
803270d4d78faeba.jpg,scab
dff562717a690602.jpg,healthy
b4e5cac33e75248a.jpg,complex
8fb75452cae96328.jpg,frog_eye_leaf_spot
00augmented_c491bf9137de0307.jpg,complex
f0d0008a7c5e9bbf.jpg,rust
8331947e0f0d279f.jpg,scab
00augmented_de8668b7846b5594.jpg,complex
c5dd359660ef0299.jpg,complex
00augmented_c02d627b97976551.jpg,rust
b4fbd0ed05a099d2.jpg,frog_eye_leaf_spot
00augmented_9e687fc5724d2298.jpg,rust
d4ceaaa7124ea783.jpg,frog_eye_leaf_spot
c2dc312fed08623f.jpg,healthy
ad9af021c07f8d5a.jpg,scab
baf181839e6a4a6d.jpg,scab
c283666b8e6b6179.jpg,healthy
f85a0fdfbc440551.jpg,frog_eye_leaf_spot
b05f943568c2f599.jpg,complex
00augmented_b0e1870fbe96668a.jpg,rust
ab28c0fd86d14fd8.jpg,scab
e7c33238184177de.jpg,rust
ceb53cc17cb898a8.jpg,frog_eye_leaf_spot
00augmented_d689cc347bd86619.jpg,complex
b6268133e6c9eacc.jpg,frog_eye_leaf_spot
f4ee897b8670162c.jpg,healthy
f79082c0fccfc58a.jpg,frog_eye_leaf_spot
00augmented_b07af06ecde90f20.jpg,complex
8f212597df6822ea.jpg,healthy
ba9ee28481257773.jpg,scab
ffc3e383c8f92012.jpg,frog_eye_leaf_spot
9e65bc327c19d229.jpg,healthy
f7d233d11aa8496c.jpg,rust
9fff0cd05c433740.jpg,frog_eye_leaf_spot
f0c00bc0afc7a2ef.jpg,healthy
ba3457285a4655e7.jpg,scab
915f5a3ee086c13d.jpg,healthy
a90d75166b9f48ca.jpg,frog_eye_leaf_spot
d6ba608731ef1b90.jpg,frog_eye_leaf_spot
fd9595929a1a5ca8.jpg,frog_eye_leaf_spot
00augmented_ea2b927bde3088b2.jpg,complex
d582499614eefe15.jpg,scab
a0ec94cd90ee1f96.jpg,scab
bda0edcb5e05f0a0.jpg,healthy
f59ac1c587cd190e.jpg,healthy
d9ca91bf98658ac1.jpg,frog_eye_leaf_spot
a3ecc1d5de9a5848.jpg,healthy
f4ffd20a18c82c3d.jpg,frog_eye_leaf_spot
af6bd4a4c892c559.jpg,healthy
fd8b069cd267e680.jpg,rust
00augmented_e0f6c7bd12a401cf.jpg,complex
f4cf9f10696b052c.jpg,healthy
fbd2c0ad0e7f2920.jpg,healthy
a0ae9cad94c4f47a.jpg,healthy
f5506f08f4a74297.jpg,frog_eye_leaf_spot
00augmented_81d0d0c77d4762cf.jpg,rust
b63fc9cc688ee2c0.jpg,frog_eye_leaf_spot
b402c0fec3aa8bd7.jpg,scab
c0973fd82a81fb0d.jpg,scab
c9d1f0330bbdc4e1.jpg,scab
00augmented_ae2c85c646161f7b.jpg,rust
c9a8c1d797d24aca.jpg,complex
d0a279dbd43d6213.jpg,healthy
a99f81cdcf64ae10.jpg,rust
f84a812d9931c3fe.jpg,complex
e28fd2359960e927.jpg,frog_eye_leaf_spot
b16ae911ee8e718a.jpg,frog_eye_leaf_spot
eaf5d5b2501e2b48.jpg,scab
959f6a48cf2c8be0.jpg,scab
dacd3a6722d8e628.jpg,frog_eye_leaf_spot
aadd54aa548521df.jpg,scab
acdb869c106d7a47.jpg,frog_eye_leaf_spot
00augmented_db62c5d826d912ad.jpg,complex
00augmented_8bdf70c0803feda1.jpg,rust
fcb99b5819258746.jpg,complex
b560e0d5cab55ac9.jpg,frog_eye_leaf_spot
00augmented_84c3f037e53e66a1.jpg,rust
bdc0cfb64eb802aa.jpg,complex
d057c7c0fecf4038.jpg,scab
8991759f4ad0d5b1.jpg,scab
b53eba373309252a.jpg,scab
a484c39f9fd861d8.jpg,complex
00augmented_eda5865ad2b48770.jpg,complex
b9f8c8c7548bc5c2.jpg,scab
cd3f349dc066c439.jpg,frog_eye_leaf_spot
cf68e965988ee382.jpg,scab
879fc2e00f8274db.jpg,rust
00augmented_cb3b2558dd5c54c2.jpg,rust
aad5940a952f9eb8.jpg,healthy
b07af06ecde90f20.jpg,complex
e1b11f231ccfc07c.jpg,healthy
c87cd4fc3f4a2063.jpg,complex
86b186392c03fdcf.jpg,rust
cea8cd6830b4bd1d.jpg,frog_eye_leaf_spot
da8a86e2e4ee670c.jpg,scab
f8bcd208e1c58dae.jpg,scab
aa23d56a9cb950d3.jpg,healthy
b362c69eb58d8989.jpg,scab
95e2e5fad05508ab.jpg,complex
cfc087813b75c197.jpg,healthy
00augmented_b61ac2b8cd40af73.jpg,complex
ad6bc2f4059070fd.jpg,scab
8b94cbb0cd7cc570.jpg,healthy
ab8fcd203590fb4c.jpg,scab
f4211b926adbd6e0.jpg,healthy
a8d0828ad4a7b5df.jpg,healthy
bc079bcfeba86420.jpg,healthy
ba0b8ffc9e4c8407.jpg,frog_eye_leaf_spot
eca843d8d49db94a.jpg,healthy
a9d295950ee25a3b.jpg,complex
ff3d2bd20d96402c.jpg,frog_eye_leaf_spot
b4c5f8e43718633a.jpg,scab
00augmented_dc6544c83038fecf.jpg,complex
fdd605c4d0e0e83d.jpg,healthy
aa6c36e28683cbcb.jpg,rust
dde28ec3cf565404.jpg,healthy
fc803b33128edee8.jpg,healthy
00augmented_c5b097983f1f270c.jpg,complex
f845d0969edada0a.jpg,healthy
cddd20c43963ce2e.jpg,frog_eye_leaf_spot
00augmented_ae8ad28eda721e38.jpg,complex
00augmented_f0823d7ac13fc073.jpg,complex
e2d2543ad6e9a156.jpg,healthy
b04d97255a1ef03e.jpg,healthy
f2188d6318c66bee.jpg,complex
aaecf21252830bfb.jpg,complex
a1bc8e0d8d3dced0.jpg,frog_eye_leaf_spot
8e8437b3c15d1e9a.jpg,frog_eye_leaf_spot
bb0cad7548b2af41.jpg,frog_eye_leaf_spot
92e4c4964f8f370d.jpg,healthy
a4e5d2c88f25d935.jpg,rust
902b269c0ddbe3e5.jpg,rust
89a1368aeb2dc5b6.jpg,complex
f84d985729ba0aab.jpg,healthy
ea3ea4fc42d94989.jpg,scab
a48edf780f470f42.jpg,complex
80bf79836d86936c.jpg,frog_eye_leaf_spot
cd406ac787c6eab8.jpg,rust
bac25a6ac98e6d15.jpg,frog_eye_leaf_spot
b2c9ca954e6c6c56.jpg,healthy
bd8969b24aac924f.jpg,frog_eye_leaf_spot
00augmented_b14dc0eacf6aa615.jpg,complex
c0ac83d7b40b9ed5.jpg,healthy
819c8fd2754f526c.jpg,healthy
b1c8de52d58fe211.jpg,frog_eye_leaf_spot
adb47b81930395cd.jpg,healthy
cdb9f8c3d8c11689.jpg,healthy
c6a498373f96368a.jpg,rust
954849f26fb19ae4.jpg,scab
a4f0c283879e92fe.jpg,healthy
95d2e0729b4fb388.jpg,frog_eye_leaf_spot
f494deeb68c56150.jpg,healthy
ab83c05147c3cfe6.jpg,rust
c3b56abdbd089660.jpg,frog_eye_leaf_spot
00augmented_a7541c7a8b8a46f6.jpg,rust
00augmented_c03d3dd2354c3cf1.jpg,rust
a8be209f5a8f3f01.jpg,scab
e52d5aa65294b578.jpg,complex
ca6462c26dcfb04f.jpg,frog_eye_leaf_spot
89b763d4c2ca6aa3.jpg,frog_eye_leaf_spot
00augmented_baacd8f0f29a7061.jpg,rust
f7e389d452142aae.jpg,rust
00augmented_947a4a17a5bdec11.jpg,rust
bdb5c0b483a59a4b.jpg,complex
adecc8c68c55d855.jpg,rust
f6aa1ed16a420d8f.jpg,frog_eye_leaf_spot
af21c6a68fca5c49.jpg,healthy
ec8bc1698864cef5.jpg,healthy
f8d3815216771ce5.jpg,scab
fee0c226cf3cdc10.jpg,frog_eye_leaf_spot
feb401c5bd17514a.jpg,healthy
af8314d0af2a7d29.jpg,complex
aa52764c954d2cb7.jpg,rust
d680c9fc6c7731c1.jpg,frog_eye_leaf_spot
e0fcb0ad54951c97.jpg,scab
00augmented_b4a96bcad2b4078d.jpg,rust
00augmented_b4b6d2c96dad4066.jpg,complex
00augmented_b897eaf0742c701d.jpg,complex
8023c3f31f875b6c.jpg,healthy
fa76c3708d38219e.jpg,frog_eye_leaf_spot
00augmented_82d0dd9cb978e558.jpg,complex
ed1405bd27f1e321.jpg,healthy
d7ee131035cba0ad.jpg,healthy
f48bbf6d05545298.jpg,healthy
d69357569a03ea8a.jpg,complex
fe120002deba6f6b.jpg,scab
986f72d0438f6d54.jpg,frog_eye_leaf_spot
d54aadde341292b3.jpg,rust
b724c1da0aea6b33.jpg,rust
955a96b5a95675a0.jpg,healthy
00augmented_b516256a686f4aab.jpg,rust
92e997918ebaa2a3.jpg,rust
00augmented_c7485f3c687df0a0.jpg,rust
c13f9bc1e8808f37.jpg,scab
c43f87309fe77802.jpg,frog_eye_leaf_spot
f4edc092864b7e8c.jpg,healthy
88dbc069da947bc6.jpg,scab
e810875b9cc9f58d.jpg,healthy
00augmented_c8c8addfd5295219.jpg,rust
8ff4c30acbc09f8a.jpg,scab
85699a37ed10275e.jpg,scab
ec9f40a0e64d1f66.jpg,healthy
f0af52608de7193a.jpg,frog_eye_leaf_spot
84f84709d2bd95d6.jpg,scab
92fe73ca991d1984.jpg,healthy
82aeb5e4582fb2aa.jpg,healthy
94e2530ba5b2f4b6.jpg,rust
a501cbd8bd497366.jpg,complex
a1de815a8be4eea2.jpg,frog_eye_leaf_spot
ccbcb1be9a30b4c2.jpg,complex
d2972b4bc332d22d.jpg,rust
f08f70f59452da26.jpg,scab
e0f29d4f619c4e68.jpg,healthy
df614accb8e609f0.jpg,scab
cfb483feda48030b.jpg,scab
b4274b8fdfb014a8.jpg,scab
9ce01ba1856fc6ad.jpg,healthy
dfe2326255b17870.jpg,healthy
c28b3f2520f79f03.jpg,healthy
d0f45e8c6c4b4c8f.jpg,scab
e0a9d2c1ba4d1bbc.jpg,healthy
a4d561c79a8abaa5.jpg,complex
bd9873e3c9c69490.jpg,rust
fed8c91a493da035.jpg,healthy
89a53591ae1c6fb8.jpg,frog_eye_leaf_spot
00augmented_b42bc0fc03f09fe2.jpg,complex
a1eb92c04b4537de.jpg,healthy
be8ee0f09740f616.jpg,complex
85f59fcc60bcc701.jpg,healthy
f5b1809b4c867c6e.jpg,healthy
00augmented_dfe0798519d51316.jpg,complex
00augmented_879f394b2da49643.jpg,rust
ffb7de908858884a.jpg,rust
00augmented_be106d64f99e9c03.jpg,rust
92bedc7261a32b0d.jpg,frog_eye_leaf_spot
00augmented_84f07e8787879785.jpg,complex
f1e5d88b61d23a68.jpg,scab
00augmented_d69357569a03ea8a.jpg,complex
d70f6330fb5a090d.jpg,rust
a17acb4d4e962974.jpg,rust
8cda19a8392f24bf.jpg,frog_eye_leaf_spot
00augmented_e89f82785f091de1.jpg,complex
bdb31a9d94d1d301.jpg,frog_eye_leaf_spot
e043fca44e7617e1.jpg,rust
ea8c976e11670c67.jpg,scab
f0129e6315e8f4e6.jpg,frog_eye_leaf_spot
835cc7a81f853c9d.jpg,healthy
e4c8e72cc73596a4.jpg,complex
bd96b091cdcc7c48.jpg,rust
00augmented_9ab163cf54c12dac.jpg,complex
c783c6c3ce15dc19.jpg,frog_eye_leaf_spot
a152cbcb6dd4342e.jpg,rust
ceb3549483f06d4d.jpg,complex
00augmented_ada5969615809efa.jpg,rust
9721dae38f33e4c0.jpg,healthy
f4cb0b9e3c79818c.jpg,rust
8eb36e92741aae25.jpg,scab
00augmented_bd3cc0885dd1e1e5.jpg,rust
da1e486ec62c969d.jpg,rust
8bf4c574e4c5a48b.jpg,frog_eye_leaf_spot
fd3d5ac5503e811c.jpg,healthy
9924d1727fd32c86.jpg,rust
8ec07e85435eaf52.jpg,scab
bc8292dbca8dc85d.jpg,healthy
acf0d96d97c39904.jpg,complex
00augmented_afb14d8bc808bb35.jpg,rust
9396a9c0ed4d256e.jpg,healthy
b5b492facd413545.jpg,healthy
f142d1e1c06ff568.jpg,scab
83ba98e3ad3c6872.jpg,healthy
87a46fcc18ed4d49.jpg,complex
a78ab6f07cd6e140.jpg,frog_eye_leaf_spot
00augmented_a48c97d6b0933af1.jpg,complex
d4847ec357b02e9a.jpg,rust
8572eb8d1225c33f.jpg,rust
a8c2e867c0ebd48f.jpg,healthy
dc0acfe53c673190.jpg,healthy
e80584b49e725a7f.jpg,healthy
00augmented_8f9b3a381388ad9d.jpg,rust
ceed9412307a39cb.jpg,scab
edcad6195a7860a6.jpg,complex
b6bc93de64578888.jpg,complex
ffd4d4828f8e0d0c.jpg,frog_eye_leaf_spot
a1b494629b68ff0d.jpg,frog_eye_leaf_spot
e52aca58c89f35c5.jpg,rust
e768c2378a969cd2.jpg,scab
00augmented_c8fc799d502b83d2.jpg,rust
feda139e1081bdc1.jpg,rust
af5e95807a7f2a80.jpg,rust
a22be29a2d31c8bf.jpg,scab
a5ca1605553f4f3c.jpg,scab
b5d7d543d2f00962.jpg,frog_eye_leaf_spot
f0ce832ccd38d5b4.jpg,scab
a0ae9f1718af3549.jpg,frog_eye_leaf_spot
9bf4912019873dcf.jpg,complex
f5d0d289db0a0ff0.jpg,healthy
cfb8cec59888173c.jpg,complex
00augmented_a0989e0b676b31fc.jpg,complex
e0b4a7c3e88e7332.jpg,frog_eye_leaf_spot
98b88f7a6760c672.jpg,scab
e856f6229f492b0d.jpg,scab
b4d9d28fa510f49a.jpg,frog_eye_leaf_spot
fd7cd268d2091d26.jpg,rust
00augmented_8aca92c9b1c9759d.jpg,rust
00augmented_a8a6b5d4d4da32ca.jpg,rust
88216ed77666562e.jpg,healthy
00augmented_96dcc4bad491632b.jpg,complex
96dcc4bad491632b.jpg,complex
e5be46a8172e62f0.jpg,healthy
00augmented_ebc315dc4c6a2d29.jpg,complex
00augmented_c79e4a310ef194d5.jpg,complex
87acd6d232ab4475.jpg,rust
faf1f1c2bc4d1290.jpg,rust
b8e1c3da8521639f.jpg,frog_eye_leaf_spot
b59f81a4e562a2a7.jpg,healthy
d69adb49e94c00bd.jpg,scab
bd0a909f69c97865.jpg,healthy
a8f260c397b796c2.jpg,rust
a5c096e9d0699f66.jpg,healthy
ad6fb1ea807912ac.jpg,healthy
00augmented_a0a99ce57b4e616c.jpg,rust
8566d38ac2f03acf.jpg,scab
fdc0d59e382469e4.jpg,complex
00augmented_d90d6f120dab2ec3.jpg,complex
98cd9966d30ec3e1.jpg,healthy
d2913e77ba46a0aa.jpg,scab
00augmented_abe3d5e176110c1b.jpg,rust
8181321fe6f2cf27.jpg,frog_eye_leaf_spot
a1bcd3f88599ab82.jpg,healthy
f06c03c96398f6b9.jpg,scab
a9ae78d0f3617451.jpg,healthy
aafcb492d04f590d.jpg,scab
00augmented_80e0699f1d1b373d.jpg,rust
82d374898fc57d70.jpg,scab
e0e82fdd173d4017.jpg,scab
f18ec3602ab47c2f.jpg,rust
c420e7723cb359d5.jpg,frog_eye_leaf_spot
9d751601cf3f30f0.jpg,scab
ad9d954bc0655276.jpg,complex
b79097b45a699259.jpg,healthy
bcdad04d9d24ab4c.jpg,scab
b4284981fd7f1c8e.jpg,frog_eye_leaf_spot
d65aa18e45f43716.jpg,rust
00augmented_f1b46387b86ad0e4.jpg,complex
fb1c7299bce53090.jpg,scab
d4c030ff9712139f.jpg,frog_eye_leaf_spot
d4ee2012a5abd2de.jpg,complex
c6a517557a5a685a.jpg,rust
d6cb480e9c3b4de4.jpg,healthy
f1ab5eb06d8438a6.jpg,complex
f26cc934c4e0ee17.jpg,healthy
bfc0c11f9832a576.jpg,complex
8fadf039a06cd8f0.jpg,healthy
fe4bf09e0985924d.jpg,frog_eye_leaf_spot
bab6903fc1b28b61.jpg,scab
afba6a878a9711c2.jpg,scab
80d32f977a83d0ea.jpg,complex
fcb555c48d4d4e42.jpg,frog_eye_leaf_spot
9df99511c8c1e96c.jpg,scab
b183de92d1381b6e.jpg,complex
dff06d00029ffb0a.jpg,scab
fe0da86dce58504b.jpg,frog_eye_leaf_spot
9bfac2d0c2ab40be.jpg,scab
f12d8fe4d8e2820f.jpg,scab
bbe081cb0faf3c0c.jpg,healthy
00augmented_b897c367857a9330.jpg,rust
c785c6dc14303abf.jpg,frog_eye_leaf_spot
b66a9196a4db8ba2.jpg,healthy
ff92f5dac0598301.jpg,scab
8f8b2fd5a038d760.jpg,frog_eye_leaf_spot
a846c2c24bc6dbdd.jpg,complex
d9d883d01f32393e.jpg,healthy
98b039a386bbde07.jpg,healthy
89b4249951e1c7ef.jpg,healthy
aae5d9b65da04368.jpg,scab
00augmented_e529adb8c61cca5c.jpg,complex
